Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, TTF [s], Info
9/17/2016, 12:29:18,32.9300483,35.6440667,0,6,1.3,1.6,,
9/17/2016, 12:30:00,32.930325,35.6438733,-58,6,1.3,1.6,,
9/17/2016, 12:30:39,32.9300883,35.64405,-4,5,1.4,1.7,,
9/17/2016, 12:31:17,32.93003,35.64405,6,6,1.3,1.6,,
9/17/2016, 12:31:55,32.9301133,35.644025,-8,5,1.5,1.8,,
9/17/2016, 12:32:34,32.93014,35.6440267,-18,6,1.3,1.6,,
9/17/2016, 12:33:09,32.9301417,35.6440267,-6,6,1.3,1.6,,
9/17/2016, 12:33:49,32.9300633,35.6439333,-20,5,1.5,1.8,,
9/17/2016, 12:34:24,32.9301583,35.6440283,-20,5,1.4,1.7,,
9/17/2016, 12:34:59,32.9303117,35.644005,-28,5,1.4,1.7,,
9/17/2016, 12:35:35,32.9301433,35.6439633,-16,6,1.3,1.6,,
9/17/2016, 12:36:10,32.9302083,35.643985,-30,6,1.3,1.6,,
9/17/2016, 12:36:46,32.930255,35.6439733,-30,6,1.3,1.6,,
9/17/2016, 12:37:22,32.930245,35.6439817,-32,5,1.4,1.7,,
9/17/2016, 12:37:59,32.9303683,35.64382,-50,6,1.3,1.6,,
9/17/2016, 12:38:44,32.9303917,35.6432217,-128,5,1.5,1.8,,
9/17/2016, 12:39:23,32.930005,35.6439717,-10,6,1.3,1.6,,
9/17/2016, 12:40:03,32.9301983,35.6439933,-20,6,1.3,1.6,,
9/17/2016, 12:40:40,32.929905,35.6441817,20,6,1.3,1.6,,
9/17/2016, 12:41:20,32.92981,35.6442517,48,5,1.4,1.7,,
9/17/2016, 12:42:02,32.9301883,35.643925,-22,3,2,2.3,,
9/17/2016, 12:42:46,32.9301567,35.6439783,-22,6,1.3,1.6,,
9/17/2016, 12:43:30,32.93007,35.6441117,0,5,1.4,1.7,,
9/17/2016, 12:44:10,32.9300717,35.64383,-24,6,1.3,1.6,,
9/17/2016, 12:44:46,32.9303183,35.6439,-44,6,1.3,1.6,,
9/17/2016, 12:45:22,32.9300383,35.6440217,8,6,1.3,1.6,,
9/17/2016, 12:46:00,32.9302783,35.6438767,-48,6,1.3,1.6,,
9/17/2016, 12:46:37,32.9301183,35.6440033,28,6,1.3,1.6,,
9/17/2016, 12:47:18,32.930365,35.6436517,-48,5,1.6,1.9,,
9/17/2016, 12:48:32,32.9300367,35.6440633,4,4,2.1,2.3,,
9/17/2016, 12:49:07,32.9299917,35.6439883,-4,6,1.3,1.6,,
9/17/2016, 12:49:41,32.93013,35.6441383,38,6,1.3,1.6,,
9/17/2016, 12:50:19,32.9299417,35.6442667,30,5,1.3,1.5,,
9/17/2016, 12:50:57,32.93019,35.6442933,0,5,2,2.2,,
9/17/2016, 12:51:33,32.930205,35.6443267,-4,7,1,1.3,,
9/17/2016, 12:52:07,32.9302367,35.6443867,0,7,1.2,1.5,,
9/17/2016, 12:52:43,32.93001,35.64414,18,7,1.2,1.5,,
9/17/2016, 12:53:18,32.92995,35.6440917,12,7,1.2,1.5,,
9/17/2016, 12:53:52,32.9300633,35.6441433,10,7,1.2,1.5,,
9/17/2016, 12:54:25,32.9303383,35.6443583,-8,5,1.3,1.6,,
9/17/2016, 12:55:01,32.9301583,35.6441933,0,7,1.2,1.5,,
9/17/2016, 12:55:35,32.9301033,35.644215,14,6,1.4,1.6,,
9/17/2016, 12:56:10,32.9300783,35.64422,8,7,1.2,1.5,,
9/17/2016, 12:56:45,32.9300917,35.6441083,-2,7,1.2,1.5,,
9/17/2016, 12:57:21,32.93017,35.6442767,8,5,1.6,1.8,,
9/17/2016, 12:57:56,32.9298733,35.644045,0,7,1.2,1.5,,
9/17/2016, 12:58:32,32.9302817,35.6444383,2,6,1.2,1.5,,
9/17/2016, 12:59:07,32.9301617,35.6439883,-28,6,1.6,1.9,,
9/17/2016, 12:59:43,32.930105,35.6440733,0,6,1.6,1.9,,
9/17/2016, 13:00:18,32.93002,35.6442033,18,7,1.2,1.4,,
9/17/2016, 13:00:53,32.9300633,35.643995,0,7,1.2,1.5,,
9/17/2016, 13:01:27,32.9300033,35.6441783,16,7,1.2,1.5,,
9/17/2016, 13:02:02,32.9300633,35.6441917,2,6,1.4,1.6,,
9/17/2016, 13:02:36,32.9300467,35.6441683,10,6,1.4,1.6,,
9/17/2016, 13:03:10,32.9303083,35.643705,-66,5,1.7,2,,
9/17/2016, 13:03:44,32.930045,35.644155,0,6,1.4,1.6,,
9/17/2016, 13:04:18,32.9300733,35.6441167,-2,6,1.4,1.6,,
9/17/2016, 13:04:53,32.9300067,35.6441017,0,6,1.4,1.6,,
9/17/2016, 13:05:28,32.9299983,35.6442267,14,6,1.4,1.6,,
9/17/2016, 13:06:03,32.9302333,35.6431967,-102,5,1.8,2,,
9/17/2016, 13:06:37,32.9302867,35.6440333,-38,5,2.1,2.3,,
9/17/2016, 13:07:13,32.930295,35.6435383,-76,5,1.8,2,,
9/17/2016, 13:07:50,32.9303167,35.6439933,-38,5,2.1,2.3,,
9/17/2016, 13:08:25,32.930195,35.6441933,-4,5,1.8,2,,
9/17/2016, 13:09:00,32.930325,35.6432483,-108,5,1.8,2,,
9/17/2016, 13:09:34,32.930385,35.6433733,-100,5,1.8,2,,
9/17/2016, 13:10:09,32.9303317,35.64352,-84,5,1.8,2,,
9/17/2016, 13:10:44,32.9303267,35.6437783,-58,5,1.8,2,,
9/17/2016, 13:11:19,32.93023,35.64431,14,6,1.4,1.6,,
9/17/2016, 13:11:57,32.9301933,35.64415,0,6,1.4,1.6,,
9/17/2016, 13:12:32,32.9302917,35.6442833,-2,5,1.6,1.8,,
9/17/2016, 13:13:08,32.9302083,35.6442683,0,6,1.3,1.6,,
9/17/2016, 13:13:42,32.9301067,35.6441867,10,5,1.8,2,,
9/17/2016, 13:14:19,32.93006,35.644155,6,5,1.8,2,,
9/17/2016, 13:15:02,32.93008,35.64423,4,5,1.8,2,,
9/17/2016, 13:15:40,32.9300883,35.644105,6,5,1.5,1.8,,
9/17/2016, 13:16:21,32.93005,35.6441483,0,6,1.4,1.7,,
9/17/2016, 13:16:58,32.9299933,35.6442033,-2,7,1.3,1.5,,
9/17/2016, 13:17:35,32.9299667,35.6441433,38,5,2,2.2,,
9/17/2016, 13:18:10,32.9300283,35.644125,8,5,1.6,1.8,,
9/17/2016, 13:18:45,32.9300533,35.644065,-6,5,1.6,1.8,,
9/17/2016, 13:19:21,32.9299317,35.6440533,14,5,2.1,2.3,,
9/17/2016, 13:19:55,32.9300783,35.6441633,10,5,1.6,1.8,,
9/17/2016, 13:20:30,32.9301183,35.64423,6,6,1.3,1.6,,
9/17/2016, 13:21:06,32.9344117,35.6463633,-4,5,1.6,1.9,,
9/17/2016, 13:21:41,32.9300617,35.6440083,-2,6,1.3,1.6,,
9/17/2016, 13:22:15,32.9245833,35.6415883,36,5,1.6,1.9,,
9/17/2016, 13:22:52,32.9307117,35.6444883,4,6,1.4,1.7,,
9/17/2016, 13:23:27,32.935615,35.6466783,-44,5,1.6,1.9,,
9/17/2016, 13:24:01,32.9301733,35.6442583,12,6,1.4,1.6,,
9/17/2016, 13:24:35,32.93013,35.6442667,-2,5,2.7,2.8,,
9/17/2016, 13:25:10,32.93019,35.6442083,0,5,1.6,1.8,,
9/17/2016, 13:25:44,32.9302917,35.644405,0,7,1.2,1.4,,
9/17/2016, 13:26:19,32.9302383,35.644245,0,6,1.4,1.6,,
9/17/2016, 13:26:54,32.9292683,35.643895,8,5,1.7,1.9,,
9/17/2016, 13:27:28,32.92762,35.6432817,32,5,1.7,2,,
9/17/2016, 13:28:03,32.92988,35.6441,2,5,3,3.1,,
9/17/2016, 13:28:38,32.9300317,35.6442017,-2,6,1.4,1.6,,
9/17/2016, 13:29:12,32.9299667,35.6442083,10,6,1.4,1.6,,
9/17/2016, 13:29:47,32.929615,35.6440467,6,5,1.8,2,,
9/17/2016, 13:30:23,32.9301633,35.6441733,10,6,1.4,1.6,,
9/17/2016, 13:30:58,32.9305817,35.6443333,-16,5,1.8,2,,
9/17/2016, 13:31:32,32.9284717,35.64391,36,5,1.8,2,,
9/17/2016, 13:32:08,32.92997,35.6442767,0,6,1.6,1.9,,
9/17/2016, 13:32:42,32.9299917,35.6441917,10,6,1.6,1.9,,
9/17/2016, 13:33:18,32.930045,35.6441567,-14,5,1.8,2,,
9/17/2016, 13:33:52,32.930065,35.6442583,12,6,1.7,1.9,,
9/17/2016, 13:34:27,32.9299917,35.6443233,20,6,1.7,1.9,,
9/17/2016, 13:35:01,32.93009,35.6442333,2,6,1.7,1.9,,
9/17/2016, 13:35:36,32.9295933,35.6442667,24,5,1.9,2.1,,
9/17/2016, 13:36:12,32.9300383,35.644265,6,7,1.4,1.6,,
9/17/2016, 13:36:47,32.930165,35.6441817,18,7,1.4,1.6,,
9/17/2016, 13:37:22,32.9300617,35.64421,0,5,2,2.2,,
9/17/2016, 13:37:56,32.9300833,35.6442833,14,6,1.7,1.9,,
9/17/2016, 13:38:31,32.93009,35.64415,4,6,1.7,1.9,,
9/17/2016, 13:39:05,32.9300433,35.644335,20,6,1.7,1.9,,
9/17/2016, 13:39:40,32.9300667,35.6442083,12,6,1.7,2,,
9/17/2016, 13:40:14,32.9300683,35.6441267,-4,5,2,2.2,,
9/17/2016, 13:40:49,32.9300667,35.6440217,4,6,1.8,2,,
9/17/2016, 13:41:24,32.9299583,35.644265,14,6,1.8,2,,
9/17/2016, 13:42:06,32.9301933,35.6440267,-2,5,1.9,2.1,,
9/17/2016, 13:42:40,32.9298767,35.644205,14,5,2.2,2.3,,
9/17/2016, 13:43:15,32.9301533,35.64412,28,7,1.4,1.6,,
9/17/2016, 13:43:50,32.93007,35.6441367,0,5,2.2,2.4,,
9/17/2016, 13:44:26,32.93018,35.6438967,48,5,1.8,2.1,,
9/17/2016, 13:45:01,32.92985,35.6444617,16,5,4.5,4.6,,
9/17/2016, 13:45:37,32.9300933,35.64407,0,5,2,2.2,,
9/17/2016, 13:46:11,32.9299117,35.6443633,16,5,4.4,4.5,,
9/17/2016, 13:46:52,32.9300233,35.6442467,2,5,2,2.2,,
9/17/2016, 13:47:27,32.9300117,35.64418,8,5,1.9,2.2,,
9/17/2016, 13:48:11,32.9300267,35.6441017,-2,6,1.9,2.1,,
9/17/2016, 13:48:47,32.9302883,35.6442033,-4,5,2.4,2.6,,
9/17/2016, 13:49:23,32.93004,35.6442067,6,5,4.6,4.6,,
9/17/2016, 13:49:59,32.9300533,35.6443633,-44,5,1.7,2,,
9/17/2016, 13:50:35,32.9301033,35.6443233,18,5,2.1,2.3,,
10/13/2016, 06:51:53,33.24965,35.6550433,130,3,4.7,4.8,,
10/13/2016, 07:22:32,33.24786,35.6592633,200,6,1.2,1.5,,
10/13/2016, 07:52:45,33.2479067,35.6592683,204,6,1.1,1.5,,
10/13/2016, 08:23:09,33.24782,35.65926,210,5,1.4,1.7,,
10/13/2016, 08:53:36,33.2480083,35.6587433,132,6,1.2,1.5,,
10/13/2016, 09:24:27,33.2491367,35.6449067,130,6,1.3,1.6,,
10/13/2016, 09:55:25,33.2487717,35.6446733,216,5,1.5,1.8,,
10/13/2016, 10:26:31,33.24886,35.6453883,162,5,1.5,1.8,,
10/13/2016, 10:56:43,33.2489367,35.6444183,166,8,1,1.3,,
10/13/2016, 11:26:54,33.2494467,35.6442217,220,5,1.6,1.8,,
10/13/2016, 11:56:59,33.2491833,35.6441733,226,4,2.1,2.4,,
10/13/2016, 12:27:31,33.24896,35.6439467,216,5,1.4,1.7,,
10/13/2016, 12:57:58,33.2490433,35.6439917,212,6,1.2,1.5,,
10/13/2016, 13:28:27,33.2480067,35.6438333,232,5,1.7,2,,
10/13/2016, 13:58:53,33.2480017,35.6434267,200,5,2,2.2,,
10/13/2016, 14:29:18,33.2480267,35.6436383,216,4,3.6,3.7,,
10/13/2016, 14:59:55,33.2545,35.64492,236,6,2.1,2.3,,
10/13/2016, 15:30:01,33.2553433,35.6433833,224,7,0.9,1.2,,
10/13/2016, 16:00:14,33.2553467,35.64332,224,8,0.9,1.2,,
10/13/2016, 16:30:28,33.255025,35.6434617,262,5,1.4,1.7,,
10/13/2016, 17:00:38,33.2549183,35.643745,230,5,1.2,1.5,,
10/13/2016, 17:30:54,33.2550267,35.643835,230,5,1.5,1.7,,
10/13/2016, 18:01:32,33.2549533,35.6437117,210,6,1.1,1.5,,
10/13/2016, 18:31:44,33.2552583,35.6440533,222,5,1.3,1.6,,
10/13/2016, 19:01:50,33.255405,35.6440433,222,5,1.2,1.5,,
10/13/2016, 19:32:32,33.2510233,35.6441867,216,4,6.1,6.2,,
10/13/2016, 20:02:49,33.248895,35.6439467,190,4,2.7,2.8,,
10/13/2016, 20:33:03,33.2489817,35.6436833,146,4,2.1,2.3,,
10/13/2016, 21:03:32,33.2491583,35.64401,202,5,2.4,3.2,,
10/13/2016, 21:33:45,33.2493467,35.6439567,186,6,1,1.3,,
10/13/2016, 22:04:03,33.2494183,35.6439233,214,5,1.2,1.6,,
10/13/2016, 22:34:11,33.2496183,35.643935,148,5,1.3,1.6,,
10/13/2016, 23:04:29,33.2492717,35.64398,214,6,1.4,1.7,,
10/13/2016, 23:34:34,33.2494583,35.6438933,198,6,1.8,2,,
10/14/2016, 00:05:01,33.249505,35.6440033,200,7,1.3,1.6,,
10/14/2016, 00:37:39,33.2493867,35.644015,208,6,1.1,1.4,,
10/14/2016, 01:07:50,33.2493633,35.6439867,206,5,1.4,1.7,,
10/14/2016, 01:37:56,33.2494483,35.6440233,186,6,1,1.4,,
10/14/2016, 02:08:08,33.249425,35.6439367,196,4,2.6,2.8,,
10/14/2016, 02:38:14,33.2489267,35.6443433,188,5,1.1,1.4,,
10/14/2016, 03:08:21,33.24912,35.644075,204,4,2.6,2.7,,
10/14/2016, 03:38:33,33.2508567,35.6484533,232,5,1.3,1.6,,
10/14/2016, 04:08:40,33.2521117,35.65006,232,6,1,1.3,,
10/14/2016, 04:38:46,33.2517883,35.6498017,220,6,1.1,1.4,,
10/14/2016, 05:08:58,33.25228,35.649815,200,7,0.9,1.3,,
10/14/2016, 05:39:10,33.2521033,35.6494583,204,5,1.5,1.7,,
10/14/2016, 06:10:26,33.2522333,35.649095,192,6,1.1,1.4,,
10/14/2016, 06:40:41,33.2518233,35.6486083,220,6,1.4,1.7,,
10/14/2016, 07:10:46,33.2513067,35.6485617,238,6,1,1.3,,
10/14/2016, 07:40:52,33.251455,35.6480733,204,9,0.8,1.2,,
10/14/2016, 08:11:00,33.25115,35.647655,294,5,1.5,1.8,,
10/14/2016, 08:41:06,33.251185,35.6474133,260,7,0.9,1.3,,
10/14/2016, 09:11:20,33.2513783,35.6471617,258,6,1.3,1.6,,
10/14/2016, 09:42:02,33.2513133,35.647115,204,8,1.1,1.4,,
10/14/2016, 10:12:08,33.2512567,35.64715,212,6,1,1.4,,
10/14/2016, 10:42:15,33.2515017,35.6489283,202,9,1.1,1.4,,
10/14/2016, 11:12:24,33.25335,35.6502817,214,9,1,1.2,,
10/14/2016, 11:43:02,33.2543417,35.6538067,232,11,0.8,1,,
10/14/2016, 12:13:15,33.25596,35.6572483,212,8,1,1.3,,
10/14/2016, 12:43:52,33.2529683,35.6561033,218,8,1.1,1.4,,
10/14/2016, 13:14:00,33.2571367,35.651125,270,7,1.3,1.6,,
10/14/2016, 13:44:08,33.257115,35.651315,264,9,0.9,1.2,,
10/14/2016, 14:14:32,33.2569533,35.6513717,242,10,0.9,1.2,,
10/14/2016, 14:44:42,33.2568533,35.651775,214,9,1,1.3,,
10/14/2016, 15:14:49,33.2572067,35.6519517,190,10,0.9,1.2,,
10/14/2016, 15:44:56,33.2575917,35.6515133,200,10,0.8,1.1,,
10/14/2016, 16:15:04,33.2573233,35.65155,218,7,1.3,1.6,,
10/14/2016, 16:45:09,33.256985,35.6516217,228,6,1.2,1.5,,
10/14/2016, 17:15:17,33.257445,35.6516783,186,6,1.1,1.4,,
10/14/2016, 17:45:56,33.2570717,35.6514467,270,9,0.8,1.2,,
10/14/2016, 18:16:03,33.2567583,35.651845,192,7,1.8,2.5,,
10/14/2016, 18:46:17,33.2572717,35.6515733,200,8,0.9,1.1,,
10/14/2016, 19:16:41,33.256945,35.6513817,234,7,1.2,1.4,,
10/14/2016, 19:46:47,33.25681,35.6512283,218,6,2.4,2.5,,
10/14/2016, 20:16:53,33.25643,35.6508817,240,6,1.6,1.8,,
10/14/2016, 20:47:14,33.2567917,35.65125,218,6,1.2,1.5,,
10/14/2016, 21:17:50,33.2567333,35.6514083,258,8,0.9,1.2,,
10/14/2016, 21:48:00,33.256845,35.651515,228,8,0.8,2.1,,
10/14/2016, 22:18:08,33.2571617,35.6520833,156,6,1.1,1.5,,
10/14/2016, 22:48:14,33.2566383,35.6515817,258,5,1.7,2,,
10/14/2016, 23:18:23,33.2567717,35.6516533,242,8,1.3,1.5,,
10/14/2016, 23:48:39,33.2570983,35.6517967,246,5,3.1,3.2,,
10/15/2016, 00:18:45,33.2568633,35.6515683,252,7,1.2,1.5,,
10/15/2016, 00:49:20,33.2570717,35.6515767,234,7,1,1.4,,
10/15/2016, 01:19:30,33.2569183,35.65161,250,7,0.9,1.3,,
10/15/2016, 01:49:38,33.256785,35.6514017,244,7,1.1,1.3,,
10/15/2016, 02:19:44,33.2570067,35.651575,212,6,1.3,1.5,,
10/15/2016, 02:49:55,33.2568467,35.6514867,196,6,1.3,1.6,,
10/15/2016, 03:20:06,33.2569483,35.6514933,240,6,1,1.3,,
10/15/2016, 03:50:13,33.256295,35.6569983,250,6,1.1,1.4,,
10/15/2016, 04:20:22,33.2561417,35.6561933,222,6,1.5,1.7,,
10/15/2016, 04:50:31,33.257055,35.6526217,244,7,0.9,1.3,,
10/15/2016, 05:20:54,33.2575833,35.651455,270,7,0.9,1.3,,
10/15/2016, 05:51:11,33.25716,35.6519417,240,6,1.1,1.4,,
10/15/2016, 06:21:19,33.2569517,35.65242,218,6,1.1,1.4,,
10/15/2016, 06:51:36,33.2570383,35.6520133,242,8,0.8,1.1,,
10/15/2016, 07:22:00,33.2579017,35.64869,242,7,0.9,1.2,,
10/15/2016, 07:52:32,33.2579683,35.6487967,258,8,1,1.3,,
10/15/2016, 08:23:01,33.257855,35.6487233,236,7,1.1,1.5,,
10/15/2016, 08:53:14,33.2578567,35.6491967,352,6,1.1,1.4,,
10/15/2016, 09:23:34,33.2576133,35.6483717,344,9,0.8,1.1,,
10/15/2016, 09:54:02,33.2580583,35.6485933,196,7,1.4,1.6,,
10/15/2016, 10:24:07,33.25776,35.6485633,274,5,1.9,2.2,,
10/15/2016, 10:54:13,33.2579833,35.6488483,236,9,0.9,1.2,,
10/15/2016, 11:24:34,33.2573367,35.651095,268,8,1,1.3,,
10/15/2016, 11:54:40,33.257005,35.6510983,398,7,1.3,1.6,,
10/15/2016, 12:25:00,33.2574967,35.6516167,220,6,1,1.4,,
10/15/2016, 12:55:17,33.2567017,35.6549017,240,10,0.8,1.1,,
10/15/2016, 13:25:25,33.2540367,35.6551967,212,8,1,1.4,,
10/15/2016, 13:56:04,33.2534183,35.6543117,200,10,0.9,1.1,,
10/15/2016, 14:26:32,33.2530833,35.6531433,230,10,0.9,1.2,,
10/15/2016, 14:56:40,33.2537483,35.6527317,222,9,1,1.3,,
10/15/2016, 15:26:56,33.2564483,35.6521117,204,9,0.9,1.2,,
10/15/2016, 15:57:02,33.2568,35.6512833,254,10,0.8,1.1,,
10/15/2016, 16:27:32,33.256545,35.651515,252,9,0.8,1.2,,
10/15/2016, 16:57:38,33.2569567,35.651555,222,7,1.1,1.4,,
10/15/2016, 17:27:44,33.2566317,35.6515517,210,9,0.8,1.1,,
10/15/2016, 17:58:20,33.256715,35.6514617,246,8,1,1.9,,
10/15/2016, 18:28:27,33.2568683,35.65151,210,6,2.1,2.3,,
10/15/2016, 18:58:31,33.2571233,35.6518233,206,5,1.6,1.9,,
10/15/2016, 19:28:57,33.2560417,35.6520633,268,7,1.5,1.7,,
10/15/2016, 19:59:12,33.25577,35.6522733,228,6,1.8,2,,
10/15/2016, 20:31:02,33.2558783,35.6533,246,6,1.3,1.6,,
10/15/2016, 21:01:13,33.2559117,35.6533417,232,5,1.4,1.7,,
10/15/2016, 21:31:30,33.2559233,35.6534183,230,6,1.4,1.6,,
10/15/2016, 22:01:45,33.25647,35.6521817,238,8,0.9,1.2,,
10/15/2016, 22:31:55,33.25669,35.6513733,234,6,1.2,1.5,,
10/15/2016, 23:02:03,33.25686,35.6513817,206,6,1.1,1.4,,
10/15/2016, 23:32:09,33.2565883,35.6512083,240,7,1.2,1.5,,
10/16/2016, 00:02:17,33.2567567,35.6509883,194,8,1,1.3,,
10/16/2016, 00:32:29,33.2566517,35.6511617,248,6,1,1.3,,
10/16/2016, 01:02:47,33.256765,35.6512067,118,7,0.9,1.3,,
10/16/2016, 01:33:05,33.2561867,35.6516167,156,7,0.9,1.3,,
10/16/2016, 02:03:24,33.2564133,35.6520283,134,8,0.8,1.2,,
10/16/2016, 02:34:02,33.256615,35.6514167,246,8,1,1.3,,
10/16/2016, 03:04:08,33.2566983,35.6513617,212,6,1.2,1.4,,
10/16/2016, 03:34:21,33.2570133,35.651475,174,7,1.1,1.4,,
10/16/2016, 04:04:33,33.2558983,35.656425,234,5,1.3,1.6,,
