Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, TTF [s], Info
9/17/2016, 12:04:29,32.9301783,35.6439817,-12,4,1.9,2.1,,
9/17/2016, 12:05:34,32.93023,35.6438967,-26,4,1.9,2.1,,
9/17/2016, 12:06:35,32.9297017,35.6447533,128,4,1.9,2.1,,
9/17/2016, 12:07:35,32.9298783,35.644815,126,5,1.8,2,,
9/17/2016, 12:08:25,32.929995,35.6446333,128,5,1.8,2,,
9/17/2016, 12:09:35,32.9300567,35.644015,-2,5,1.4,1.7,,
9/17/2016, 12:10:25,32.930015,35.6446517,130,6,1.4,1.7,,
9/17/2016, 12:11:12,32.9298633,35.6447067,130,6,1.4,1.7,,
9/17/2016, 12:12:34,32.9301717,35.6440283,-26,5,1.4,1.7,,
9/17/2016, 12:13:53,32.9301133,35.6440717,-10,5,1.5,1.8,,
9/17/2016, 12:14:42,32.9297683,35.64427,118,7,1.1,1.5,,
9/17/2016, 12:15:35,32.93011,35.6440367,-4,6,1.3,1.6,,
9/17/2016, 12:16:29,32.9301167,35.6440417,-8,7,1.1,1.5,,
9/17/2016, 12:17:22,32.9301217,35.6440783,-6,5,1.8,2.1,,
9/17/2016, 12:18:11,32.930125,35.6440733,-14,6,1.4,1.7,,
9/17/2016, 12:19:00,32.9295833,35.644705,126,7,1.2,1.5,,
9/17/2016, 12:19:48,32.9296883,35.6447333,128,6,1.4,1.7,,
9/17/2016, 12:20:42,32.9296,35.644695,128,6,1.3,1.6,,
9/17/2016, 12:21:36,32.9295683,35.6446733,128,7,1.2,1.5,,
9/17/2016, 12:22:35,32.9296217,35.6445033,130,6,1.4,1.7,,
9/17/2016, 12:23:30,32.9297217,35.64471,128,6,1.3,1.5,,
9/17/2016, 12:24:30,32.9296333,35.6443317,126,7,1.2,1.5,,
9/17/2016, 12:25:19,32.9301283,35.6440333,-6,7,1.2,1.5,,
9/17/2016, 12:26:11,32.9300433,35.6440917,8,5,1.5,1.8,,
9/17/2016, 12:27:00,32.9298567,35.64421,52,7,1.2,1.5,,
9/17/2016, 12:27:54,32.92925,35.6445983,120,7,1.2,1.5,,
9/17/2016, 12:28:48,32.9290283,35.6447067,124,7,1.2,1.5,,
9/17/2016, 12:29:48,32.9299217,35.6448067,128,7,1.2,1.5,,
9/17/2016, 12:30:40,32.9300383,35.6442417,22,4,2.5,2.7,,
9/17/2016, 12:31:36,32.9301867,35.6446517,128,7,1.2,1.5,,
9/17/2016, 12:32:29,32.9300583,35.6445733,126,7,1.2,1.5,,
9/17/2016, 12:33:22,32.93012,35.6442167,10,4,2,2.2,,
9/17/2016, 12:34:12,32.929895,35.644755,126,7,1.2,1.5,,
9/17/2016, 12:35:07,32.929735,35.6448267,128,7,1.2,1.5,,
9/17/2016, 12:35:56,32.930065,35.6441867,6,6,1.5,1.8,,
9/17/2016, 12:37:28,32.930075,35.644235,28,7,1,1.3,,
9/17/2016, 12:38:19,32.93021,35.64406,2,8,0.9,1.2,,
9/17/2016, 12:39:06,32.9292933,35.6446,110,7,1,1.2,,
9/17/2016, 12:39:57,32.930155,35.644115,-8,7,1,1.2,,
9/17/2016, 12:40:47,32.9300433,35.64425,0,6,1.4,1.6,,
9/17/2016, 12:41:36,32.9301283,35.64449,124,6,1.5,1.8,,
9/17/2016, 12:42:24,32.9298967,35.64491,124,8,0.9,1.2,,
9/17/2016, 12:43:11,32.93012,35.6442217,12,5,1.7,2,,
9/17/2016, 12:44:00,32.9300867,35.644605,124,8,0.9,1.2,,
9/17/2016, 12:44:57,32.9302383,35.6446517,130,4,2.3,2.5,,
9/17/2016, 12:45:48,32.9301917,35.6446567,122,8,0.9,1.2,,
9/17/2016, 12:46:36,32.9300617,35.6446383,120,8,0.9,1.2,,
9/17/2016, 12:47:24,32.9297933,35.6445417,120,7,1.3,1.5,,
9/17/2016, 12:48:13,32.9300283,35.6440933,-18,7,1.3,1.5,,
9/17/2016, 12:49:00,32.9300333,35.644535,116,7,1.3,1.5,,
9/17/2016, 12:49:52,32.929985,35.6441667,14,4,1.7,2,,
9/17/2016, 12:50:47,32.930145,35.6443333,106,7,1.1,1.3,,
9/17/2016, 12:51:35,32.9300983,35.6444733,30,6,1.1,1.4,,
9/17/2016, 12:52:24,32.93026,35.64429,24,7,0.9,1.2,,
9/17/2016, 12:53:09,32.930315,35.6439417,118,6,1.1,1.4,,
9/17/2016, 12:53:57,32.9301183,35.644155,8,5,1.1,1.4,,
9/17/2016, 12:54:44,32.93013,35.6440933,2,6,1.1,1.4,,
9/17/2016, 12:55:30,32.93013,35.6441167,-6,8,0.9,1.2,,
9/17/2016, 12:56:16,32.930135,35.644165,-2,5,1.7,2,,
9/17/2016, 12:57:03,32.9301317,35.6441633,-8,5,1.2,1.4,,
9/17/2016, 12:57:51,32.9300033,35.64413,112,5,1.6,1.8,,
9/17/2016, 12:58:42,32.9298317,35.6441633,106,7,1.1,1.3,,
9/17/2016, 12:59:31,32.9300583,35.644115,-2,7,1.1,1.3,,
9/17/2016, 13:00:19,32.9300783,35.6441583,-4,7,1.1,1.3,,
9/17/2016, 13:01:07,32.9301233,35.6441617,0,7,1.1,1.3,,
9/17/2016, 13:01:54,32.9304333,35.6445167,116,7,1.1,1.3,,
9/17/2016, 13:02:42,32.9301033,35.6441367,-4,7,1.1,1.3,,
9/17/2016, 13:03:30,32.9300933,35.6441583,2,7,1.1,1.4,,
9/17/2016, 13:04:17,32.9300417,35.6441533,-4,5,1.6,1.8,,
9/17/2016, 13:05:03,32.9300983,35.64413,-2,5,1.6,1.8,,
9/17/2016, 13:05:52,32.930085,35.6441533,0,6,1.1,1.4,,
9/17/2016, 13:06:42,32.93002,35.64433,104,8,0.9,1.2,,
9/17/2016, 13:07:30,32.9300883,35.6441467,0,8,0.9,1.2,,
9/17/2016, 13:08:21,32.9300433,35.6440833,-2,4,2.3,2.4,,
9/17/2016, 13:09:11,32.930055,35.6440883,-2,5,1.6,1.8,,
9/17/2016, 13:10:01,32.9300667,35.6440967,-14,8,0.9,1.2,,
9/17/2016, 13:10:49,32.9300333,35.6441633,-2,8,0.9,1.2,,
9/17/2016, 13:11:42,32.9299733,35.6451267,120,8,0.9,1.2,,
9/17/2016, 13:12:29,32.9300567,35.644115,-10,6,1.5,1.7,,
9/17/2016, 13:13:19,32.93007,35.6440867,-14,7,1.1,1.4,,
9/17/2016, 13:14:04,32.93009,35.6441483,-10,5,1.8,2,,
9/17/2016, 13:14:54,32.930125,35.6441767,0,6,1.7,1.9,,
9/17/2016, 13:15:42,32.9300933,35.6456583,122,6,1.5,1.7,,
9/17/2016, 13:16:33,32.9299967,35.6442283,-2,8,0.9,1.2,,
9/17/2016, 13:17:31,32.9300117,35.6441783,-4,6,1.3,1.6,,
9/17/2016, 13:18:18,32.9302867,35.644525,116,8,1,1.3,,
9/17/2016, 13:19:09,32.9300333,35.6441483,0,6,1.4,1.6,,
9/17/2016, 13:19:57,32.93005,35.6441783,-10,6,1.4,1.6,,
9/17/2016, 13:20:46,32.9300267,35.644215,-16,4,1.9,2.2,,
9/17/2016, 13:21:33,32.9300483,35.6441633,-2,5,1.5,1.8,,
9/17/2016, 13:22:24,32.9300867,35.6441033,-14,8,1,1.3,,
9/17/2016, 13:23:12,32.9299367,35.6448867,116,8,1,1.3,,
9/17/2016, 13:23:59,32.9300633,35.64413,0,8,1,1.3,,
9/17/2016, 13:24:51,32.9300383,35.6441583,-30,7,1,1.3,,
9/17/2016, 13:25:38,32.9300367,35.6441133,-10,6,1.2,1.5,,
9/17/2016, 13:26:27,32.9301,35.64412,-2,6,1.1,1.4,,
9/17/2016, 13:27:14,32.9300633,35.64417,-8,5,1.9,2.1,,
9/17/2016, 13:28:00,32.929895,35.6451283,116,8,1,1.3,,
9/17/2016, 13:28:48,32.930345,35.6445017,116,8,1,1.3,,
9/17/2016, 13:29:34,32.9300367,35.6441767,12,7,1.3,1.5,,
9/17/2016, 13:30:21,32.9300567,35.644145,-8,6,1.3,1.6,,
9/17/2016, 13:31:08,32.9300333,35.64413,-16,7,1.2,1.5,,
9/17/2016, 13:31:57,32.93008,35.64414,-6,7,1.2,1.5,,
9/17/2016, 13:32:45,32.93003,35.6441083,-4,7,1.2,1.5,,
9/17/2016, 13:33:51,32.9301767,35.644045,14,4,1.5,1.8,,
9/17/2016, 13:34:38,32.9300367,35.6442783,4,5,3.9,4,,
9/17/2016, 13:35:24,32.9303,35.6444367,116,7,1.2,1.5,,
9/17/2016, 13:36:10,32.9299667,35.6443633,-2,6,1.7,1.9,,
9/17/2016, 13:37:04,32.930175,35.644045,16,6,1.2,1.5,,
9/17/2016, 13:38:10,32.93016,35.644055,14,6,1.2,1.5,,
9/17/2016, 13:39:15,32.9301433,35.6440883,-4,5,1.4,1.7,,
9/17/2016, 13:40:04,32.9301267,35.6441033,4,4,1.5,1.8,,
9/17/2016, 13:40:51,32.9301017,35.6440883,-6,5,1.3,1.6,,
9/17/2016, 13:41:45,32.930095,35.644115,0,6,1.3,1.6,,
9/17/2016, 13:42:33,32.9301117,35.6441033,2,5,1.3,1.6,,
9/17/2016, 13:43:38,32.9301133,35.6441167,4,4,1.5,1.7,,
9/17/2016, 13:44:30,32.9302083,35.6443867,116,5,1.3,1.6,,
9/17/2016, 13:45:19,32.93007,35.6440767,-14,6,1.2,1.5,,
9/17/2016, 13:46:21,32.9302,35.6443017,16,5,2.3,2.5,,
9/17/2016, 13:47:13,32.930065,35.644155,-10,7,1.2,1.5,,
9/17/2016, 13:48:02,32.9300533,35.6442333,6,7,1.6,1.8,,
9/17/2016, 13:48:52,32.929985,35.6442433,-4,4,5.5,5.5,,
9/17/2016, 13:49:43,32.9301417,35.6440683,-10,7,1.2,1.5,,
9/17/2016, 13:50:31,32.9300867,35.6440883,0,6,1.3,1.5,,
9/17/2016, 13:51:19,32.9299933,35.6441267,12,6,1.3,1.5,,
9/17/2016, 13:52:07,32.9301683,35.6441167,20,7,1.2,1.5,,
10/13/2016, 05:51:31,33.238475,35.6796517,338,4,1.6,1.9,,
10/13/2016, 06:22:04,33.238485,35.6798317,328,4,1.6,1.8,,
10/13/2016, 06:52:52,33.2486317,35.6583067,228,5,1.2,1.5,,
10/13/2016, 07:23:31,33.2478417,35.6592617,130,3,1.8,2.1,,
10/13/2016, 07:54:00,33.2485683,35.6593333,132,4,2.2,2.3,,
10/13/2016, 08:24:34,33.2479,35.6583233,130,5,2.1,2.3,,
10/13/2016, 08:55:47,33.2490017,35.6580517,212,5,1.5,1.8,,
10/13/2016, 09:26:21,33.249915,35.6538067,134,4,6.1,6.2,,
10/13/2016, 09:57:30,33.250455,35.653555,130,3,4.3,4.4,,
10/13/2016, 10:28:16,33.2498683,35.6539233,144,4,3.3,4.3,,
10/13/2016, 10:59:20,33.25061,35.653975,180,4,2.2,2.4,,
10/13/2016, 11:29:56,33.2502217,35.6540083,218,5,1.4,1.7,,
10/13/2016, 12:01:01,33.2502617,35.6539567,222,5,1.4,1.7,,
10/13/2016, 12:31:16,33.2502967,35.65469,264,5,1.5,1.7,,
10/13/2016, 13:01:40,33.25079,35.6542417,194,5,1.6,1.9,,
10/13/2016, 13:32:19,33.250445,35.6539567,214,7,1.8,2,,
10/13/2016, 14:02:27,33.2556183,35.657255,140,7,1.2,1.5,,
10/13/2016, 14:32:48,33.25562,35.6554167,234,6,1.4,1.7,,
10/13/2016, 15:03:07,33.2533767,35.649745,210,5,1.7,2,,
10/13/2016, 15:33:22,33.2528167,35.64916,208,7,1.6,1.8,,
10/13/2016, 16:03:36,33.2490433,35.6441,200,6,2,2.1,,
10/13/2016, 16:34:01,33.24914,35.6439383,196,7,1.1,1.4,,
10/13/2016, 17:04:07,33.2492333,35.64414,226,5,1.9,2.1,,
10/13/2016, 17:34:21,33.2494567,35.6440617,220,6,1.5,1.8,,
10/13/2016, 18:04:33,33.2494133,35.6441317,200,5,2,2.2,,
10/13/2016, 18:35:01,33.2493617,35.6440633,210,5,1.6,1.8,,
10/13/2016, 19:05:17,33.2514767,35.64474,204,5,1.7,1.9,,
10/13/2016, 19:35:55,33.2519667,35.644935,240,5,1.2,1.6,,
10/13/2016, 20:06:14,33.2520817,35.6450233,264,4,1.5,1.8,,
10/13/2016, 20:36:27,33.2519683,35.64506,206,4,1.8,2,,
10/13/2016, 21:06:32,33.2520933,35.6450833,218,5,1.3,1.6,,
10/13/2016, 21:36:41,33.2519283,35.6451717,196,6,1.4,1.7,,
10/13/2016, 22:07:09,33.2520683,35.6450533,206,5,1.3,1.6,,
10/13/2016, 22:37:34,33.2522267,35.644995,172,5,1.2,1.5,,
10/13/2016, 23:08:02,33.2519917,35.645075,218,6,1.1,1.4,,
10/13/2016, 23:38:15,33.25218,35.6451,210,6,1.7,1.9,,
10/14/2016, 00:08:27,33.2521017,35.6448683,200,4,1.7,1.9,,
10/14/2016, 00:38:32,33.2520883,35.6450733,246,5,1.1,1.4,,
10/14/2016, 01:08:43,33.2519583,35.6450383,240,5,1.1,1.4,,
10/14/2016, 01:38:51,33.252095,35.6449833,156,5,1.1,1.4,,
10/14/2016, 02:09:25,33.25211,35.644885,212,5,1.5,1.7,,
10/14/2016, 02:40:48,33.252125,35.6450583,214,7,1.2,2.2,,
10/14/2016, 03:11:00,33.25157,35.6448617,226,6,1.1,1.4,,
10/14/2016, 03:41:09,33.2501467,35.6459167,206,7,0.9,1.2,,
10/14/2016, 04:11:15,33.2492217,35.6439433,238,7,1,1.3,,
10/14/2016, 04:41:22,33.248675,35.6461067,222,7,1.1,1.4,,
10/14/2016, 05:11:29,33.2482867,35.643335,220,7,1.1,1.4,,
10/14/2016, 05:42:02,33.2480483,35.6440083,196,9,0.9,1.2,,
10/14/2016, 06:12:14,33.24939,35.6438983,198,7,1.2,1.5,,
10/14/2016, 06:42:24,33.249455,35.64392,210,9,1,1.6,,
10/14/2016, 07:13:20,33.2492383,35.6439867,190,11,0.7,1,,
10/14/2016, 07:43:25,33.24939,35.643835,150,6,1.1,1.4,,
10/14/2016, 08:14:02,33.2491767,35.64407,210,9,0.9,1.3,,
10/14/2016, 08:44:09,33.24906,35.644345,218,7,1.2,1.5,,
10/14/2016, 09:14:17,33.2493833,35.64423,202,8,0.9,1.2,,
10/14/2016, 09:44:42,33.24961,35.6440483,156,8,1.1,1.4,,
10/14/2016, 10:14:56,33.24925,35.6445683,296,9,0.9,1.2,,
10/14/2016, 10:45:32,33.249285,35.6442917,216,8,1,1.3,,
10/14/2016, 11:15:43,33.2492017,35.643985,192,9,1,1.2,,
10/14/2016, 11:45:49,33.248915,35.6441583,210,5,1.9,2.1,,
10/14/2016, 12:15:59,33.2487233,35.64475,218,8,1,1.3,,
10/14/2016, 12:46:05,33.2484433,35.6449517,202,7,1,1.3,,
10/14/2016, 13:16:12,33.248895,35.644155,224,9,1,1.3,,
10/14/2016, 13:46:50,33.2492083,35.6438167,226,10,0.8,1.1,,
10/14/2016, 14:17:00,33.2491117,35.6442017,228,9,1.1,1.4,,
10/14/2016, 14:47:05,33.2494733,35.643755,218,7,1.2,1.5,,
10/14/2016, 15:17:32,33.2491133,35.6440733,210,10,0.9,1.1,,
10/14/2016, 15:47:40,33.24928,35.643845,224,12,0.7,0.9,,
10/14/2016, 16:17:58,33.2492817,35.643935,204,10,0.8,1.1,,
10/14/2016, 16:48:32,33.24923,35.6439617,204,8,1,1.4,,
10/14/2016, 17:18:47,33.2483217,35.6447917,196,7,1.1,1.4,,
10/14/2016, 17:48:53,33.2492033,35.6440083,214,7,1,1.3,,
10/14/2016, 18:19:06,33.24922,35.644055,204,8,0.9,1.3,,
10/14/2016, 18:49:12,33.24911,35.6438483,194,8,0.9,1.2,,
10/14/2016, 19:19:18,33.24894,35.6437817,192,7,1.2,1.5,,
10/14/2016, 19:49:25,33.2491333,35.643975,216,6,1.4,1.7,,
10/14/2016, 20:20:02,33.2492717,35.6433817,180,8,1.1,1.3,,
10/14/2016, 20:50:13,33.2491633,35.6431633,202,9,0.8,1.1,,
10/14/2016, 21:20:35,33.249225,35.6433033,188,9,0.8,1.1,,
10/14/2016, 21:50:48,33.249345,35.6432567,194,10,0.8,1.1,,
10/14/2016, 22:20:53,33.2492783,35.64398,194,7,1.2,1.5,,
10/14/2016, 22:51:26,33.2491933,35.64319,310,7,1,1.3,,
10/14/2016, 23:22:02,33.249355,35.64375,208,8,1.2,1.4,,
10/14/2016, 23:52:07,33.2493083,35.6438917,218,5,2.6,2.7,,
10/15/2016, 00:22:17,33.249165,35.644185,240,6,1.7,1.9,,
10/15/2016, 00:52:22,33.2491533,35.6435967,180,5,1.2,1.5,,
10/15/2016, 01:22:43,33.2492683,35.6437667,186,8,0.8,1.2,,
10/15/2016, 01:52:49,33.2492783,35.6437933,204,6,1.3,1.6,,
10/15/2016, 02:23:02,33.2491983,35.6437183,212,7,0.9,1.3,,
10/15/2016, 02:53:15,33.2489533,35.6440383,178,8,1.2,1.5,,
10/15/2016, 03:23:32,33.2484067,35.6442267,152,5,1.9,2.1,,
10/15/2016, 03:54:02,33.25009,35.6445683,188,8,0.9,1.1,,
10/15/2016, 04:25:32,33.2513567,35.6457,198,8,0.9,1.2,,
10/15/2016, 04:55:41,33.2519583,35.64578,168,7,1.1,1.4,,
10/15/2016, 05:25:46,33.2521667,35.6450683,208,6,1.3,1.6,,
10/15/2016, 05:55:56,33.256885,35.6516967,256,9,0.9,1.2,,
10/15/2016, 06:26:05,33.256785,35.65171,208,8,1,1.4,,
10/15/2016, 06:56:16,33.2568483,35.6513767,228,8,1,1.3,,
10/15/2016, 07:26:22,33.2573933,35.6524833,344,9,0.9,1.2,,
10/15/2016, 07:56:36,33.25703,35.6520067,240,7,1.4,1.7,,
10/15/2016, 08:26:43,33.2574033,35.6514817,304,9,0.9,1.3,,
10/15/2016, 08:57:20,33.2574433,35.651175,274,9,0.9,1.2,,
10/15/2016, 09:27:33,33.2570983,35.6516467,314,8,0.8,1.2,,
10/15/2016, 09:57:37,33.2577483,35.65101,192,5,2.1,2.3,,
10/15/2016, 10:27:58,33.257265,35.6514767,234,10,0.8,1.1,,
10/15/2016, 10:58:05,33.25646,35.6554567,216,8,1.3,1.6,,
10/15/2016, 11:28:10,33.2569033,35.651855,152,6,1.5,1.8,,
10/15/2016, 11:58:17,33.2568933,35.6514517,236,8,1,1.3,,
10/15/2016, 12:28:25,33.2571433,35.6513917,200,6,1.2,1.5,,
10/15/2016, 12:58:35,33.256465,35.6512017,302,8,1,1.4,,
10/15/2016, 13:28:44,33.2569333,35.6513717,234,11,0.8,1,,
10/15/2016, 13:59:32,33.256815,35.6514067,238,9,1.1,1.3,,
10/15/2016, 14:30:15,33.2568967,35.651405,222,11,0.8,1.1,,
10/15/2016, 15:00:50,33.257075,35.6512867,250,11,0.8,1,,
10/15/2016, 15:30:57,33.25732,35.650395,284,11,0.8,1.1,,
10/15/2016, 16:01:32,33.2570917,35.650645,236,13,0.6,0.9,,
10/15/2016, 16:31:44,33.2569133,35.6507817,194,8,1,1.3,,
10/15/2016, 17:02:01,33.2569467,35.6509417,204,10,0.8,1.1,,
10/15/2016, 17:32:07,33.2570617,35.6513933,290,8,0.9,1.2,,
10/15/2016, 18:02:56,33.2568683,35.6514917,230,8,0.9,1.2,,
10/15/2016, 18:33:32,33.256775,35.6516083,238,8,0.8,1.5,,
10/15/2016, 19:03:38,33.2569117,35.6515217,236,7,1.2,1.4,,
10/15/2016, 19:33:50,33.25683,35.651685,210,8,1,1.3,,
10/15/2016, 20:03:56,33.256005,35.656125,222,7,1.6,1.8,,
10/15/2016, 20:34:03,33.2554283,35.6526617,234,5,1.4,1.7,,
10/15/2016, 21:04:11,33.2553333,35.652165,204,8,0.9,1.2,,
10/15/2016, 21:34:32,33.2569,35.6515367,206,10,0.8,1.1,,
10/15/2016, 22:04:38,33.2567917,35.6514767,232,8,1,1.3,,
10/15/2016, 22:34:51,33.2575,35.6513433,224,6,1.2,1.5,,
10/15/2016, 23:05:56,33.25734,35.651565,234,7,1.2,1.4,,
10/15/2016, 23:36:15,33.2575017,35.6512917,220,6,1.8,1.9,,
10/16/2016, 00:06:23,33.25727,35.6513017,246,7,1.2,1.4,,
10/16/2016, 00:36:29,33.2572817,35.65122,220,6,1.3,1.6,,
10/16/2016, 01:07:02,33.2570417,35.6514467,264,7,0.9,1.3,,
10/16/2016, 01:37:07,33.25717,35.6515233,230,5,1.2,1.5,,
10/16/2016, 02:07:32,33.2570617,35.6515233,258,8,0.8,1.2,,
10/16/2016, 02:37:43,33.2571317,35.65117,302,5,2.5,3.8,,
10/16/2016, 03:07:51,33.2572683,35.6513083,316,5,2.2,2.4,,
10/16/2016, 03:38:04,33.2570183,35.651275,242,6,1.8,2,,
10/16/2016, 04:08:12,33.2568117,35.65235,194,7,1,1.3,,
10/16/2016, 04:38:50,33.25563,35.6576783,218,8,0.9,1.2,,
10/16/2016, 05:08:57,33.2551167,35.6576533,140,6,1.5,1.8,,
10/16/2016, 05:39:32,33.25494,35.658255,210,9,0.9,1.2,,
10/16/2016, 06:09:52,33.2571917,35.6525833,224,8,1.1,1.4,,
10/16/2016, 06:40:02,33.2575033,35.651075,238,10,0.8,1.1,,
10/16/2016, 07:10:12,33.2582267,35.648535,200,10,0.8,1.1,,
10/16/2016, 07:40:22,33.25835,35.64876,234,10,0.7,1.1,,
10/16/2016, 08:11:02,33.258145,35.6484817,246,8,1.1,1.4,,
10/16/2016, 08:41:10,33.258135,35.64861,218,9,0.9,1.2,,
10/16/2016, 09:11:19,33.2580983,35.6485017,228,8,1,1.3,,
10/16/2016, 09:42:02,33.25791,35.6486583,264,9,0.9,1.2,,
10/16/2016, 10:12:14,33.25803,35.6484817,140,7,0.9,1.3,,
10/16/2016, 10:42:23,33.258,35.649,258,9,0.8,1.1,,
10/16/2016, 11:12:28,33.2567367,35.6516483,186,10,0.8,1.1,,
10/16/2016, 11:42:36,33.256575,35.6515033,162,7,1.5,1.7,,
10/16/2016, 12:12:49,33.256905,35.6518783,202,7,1,1.3,,
10/16/2016, 12:43:03,33.25604,35.6548133,182,8,0.9,1.3,,
10/16/2016, 13:14:02,33.2553767,35.6566983,222,11,0.8,1.1,,
10/16/2016, 13:44:09,33.254475,35.6576033,174,7,1.1,1.4,,
10/16/2016, 14:14:32,33.2544067,35.6576133,198,10,0.9,1.2,,
10/16/2016, 14:44:42,33.25694,35.6534133,220,9,1,1.3,,
10/16/2016, 15:14:49,33.2568933,35.6512683,248,10,0.9,1.1,,
10/16/2016, 15:44:56,33.256825,35.6516067,232,9,0.8,1.1,,
10/16/2016, 16:15:32,33.2568833,35.65145,232,10,0.8,1.1,,
10/16/2016, 16:45:44,33.25689,35.6513383,250,8,0.9,1.2,,
10/16/2016, 17:15:56,33.25686,35.6514283,270,9,0.8,1.1,,
10/16/2016, 17:46:02,33.25702,35.6513367,236,8,0.9,1.3,,
10/16/2016, 18:16:32,33.2569967,35.6513483,236,8,0.9,1.2,,
10/16/2016, 18:46:51,33.25687,35.6513767,234,9,0.8,1.1,,
10/16/2016, 19:16:56,33.256895,35.6513367,234,7,1,1.3,,
10/16/2016, 19:47:04,33.2551717,35.6498167,202,7,1.2,1.5,,
10/16/2016, 20:18:02,33.2549167,35.6498,212,8,1,1.3,,
10/16/2016, 20:48:32,33.2549033,35.649915,220,8,0.9,1.2,,
10/16/2016, 21:18:38,33.2546467,35.6503433,186,8,1,1.3,,
10/16/2016, 21:49:03,33.2546917,35.6500283,210,8,0.9,1.2,,
10/16/2016, 22:19:15,33.2549433,35.6499233,286,6,1.1,1.4,,
10/16/2016, 22:49:39,33.2551083,35.65015,212,8,1,1.3,,
10/16/2016, 23:19:56,33.2548217,35.6501417,210,8,1.3,1.5,,
10/16/2016, 23:50:05,33.2550467,35.6499883,204,7,1.1,1.3,,
10/17/2016, 00:20:20,33.2551433,35.6502467,210,7,1.2,1.5,,
10/17/2016, 00:50:27,33.2547433,35.6509967,276,7,1.2,1.5,,
10/17/2016, 01:20:36,33.2547633,35.6507983,262,6,1.4,1.7,,
10/17/2016, 01:50:43,33.2569983,35.65117,352,8,0.8,1.2,,
10/17/2016, 02:21:04,33.2564433,35.6517133,160,7,0.9,1.2,,
10/17/2016, 02:51:32,33.2568783,35.6514417,258,6,1.3,1.6,,
10/17/2016, 03:21:47,33.2565767,35.6545067,232,6,1.9,2.1,,
10/17/2016, 03:51:53,33.2543633,35.6548683,234,10,0.7,1.1,,
10/17/2016, 04:22:32,33.25256,35.6531217,198,7,1.2,1.5,,
10/17/2016, 04:52:46,33.2517383,35.6504717,196,6,1.4,1.7,,
10/17/2016, 05:23:04,33.2518233,35.6502167,182,9,0.9,1.1,,
10/17/2016, 05:53:12,33.2518117,35.65054,248,6,1.1,1.4,,
10/17/2016, 06:23:21,33.2525867,35.6508583,246,8,0.9,1.2,,
10/17/2016, 06:53:30,33.256975,35.6507967,216,8,1,1.3,,
10/17/2016, 07:23:46,33.2567117,35.6518117,286,7,1.1,1.4,,
10/17/2016, 07:54:33,33.256915,35.6516467,256,9,0.8,1.1,,
10/17/2016, 08:24:45,33.2572767,35.6513167,240,8,1,1.3,,
